date,FIDELITY HONG KONG EQUITY FUND (Class O),FIDELITY ASIA PACIFIC EQUITY FUND (Class O),FIDELITY GLOBAL EQUITY FUND (Class O),FIDELITY GROWTH FUND (Class O),FIDELITY BALANCED FUND (Class O),FIDELITY STABLE GROWTH FUND (Class O),FIDELITY CAPITAL STABLE FUND (Class O),FIDELITY HONG KONG BOND FUND (Class O),FIDELITY WORLD BOND FUND (Class O),FIDELITY US DOLLAR MONEY FUND (Class O),FIDELITY HK DOLLAR MONEY FUND (Class O),FAP FUND - TRACKER FUND PORTFOLIO (Class O),FAP FUND - INVESCO ASIAN EQUITY FUND (Class O),BLACKROCK GLOBAL ALLOCATION FUND (CLASS D2),BLACKROCK FIXED INCOME GLOBAL OPPORTUNITIES FUND (CLASS D2),BLACKROCK GLOBAL LONG-HORIZON EQUITY FUND (CLASS D2),BLACKROCK US FLEXIBLE EQUITY FUND (CLASS D2),BLACKROCK EUROPEAN FUND (CLASS D2),BLACKROCK ASIAN DRAGON FUND (CLASS D2),ALLIANCEBERNSTEIN- CHINA OPPORTUNITY PORTFOLIO (CLASS S1)
28/10/2020,288.27,33.55,34.24,57.96,53,52.88,39.82,79,18.68,17.2,69.61,21.11,27.41,71.24,15.84,74.27,45.03,173.16,52.75,89.91
29/10/2020,288.09,33.27,34.36,57.82,52.85,52.71,39.68,79,18.59,17.2,69.61,21.04,27.01,71.28,15.82,74.16,45.35,173.48,52.7,90.62
30/10/2020,282.07,32.79,34.08,57.07,52.29,52.27,39.44,78.88,18.55,17.2,69.61,20.65,26.74,70.51,15.8,73.47,44.59,172.44,51.85,88.98
2/11/2020,284.98,33,34.49,57.71,52.75,52.61,39.6,78.88,18.55,17.2,69.61,20.94,26.96,71.5,15.79,75.2,45.61,175.22,52.64,90.13
3/11/2020,288.07,33.45,35.13,58.55,53.38,53.1,39.86,78.82,18.61,17.2,69.61,21.37,27.42,72.34,15.87,76.46,46.32,179.54,53.08,90.56
4/11/2020,288.06,33.34,35.81,59.15,53.84,53.49,40.08,79.04,18.68,17.2,69.61,21.27,27.21,73.33,15.84,77.57,47.16,182.67,53.07,91.66
5/11/2020,297.34,34.53,36.68,60.73,55.04,54.45,40.61,79.21,18.8,17.2,69.61,21.85,28.21,74.75,15.92,79.29,48.3,190.15,54.83,94.37
6/11/2020,297.67,34.49,36.73,60.83,55.11,54.49,40.63,79.15,18.79,17.2,69.61,22,28.32,74.82,15.95,79.23,48.04,190.58,55.01,93.71
9/11/2020,300.92,35.14,37.19,61.7,55.64,54.74,40.64,79.09,18.62,17.2,69.61,22.23,29.17,76.28,16,82.82,49.87,196.79,56.82,94.46
10/11/2020,300.92,34.66,36.99,61.52,55.49,54.61,40.55,79.03,18.58,17.2,69.61,22.43,28.98,75.63,16.02,82.37,49.26,195.1,55.8,92.91
11/11/2020,295.75,34.22,37.18,61.37,55.35,54.47,40.45,78.97,18.53,17.2,69.61,22.43,28.92,75.69,16.01,81.95,49.4,195.77,55.23,90.74
12/11/2020,297.47,34.37,36.95,61.41,55.45,54.64,40.61,79.14,18.66,17.2,69.61,22.38,28.84,75.73,16.01,82.1,49.26,195.55,55.58,91.51
13/11/2020,299.18,34.59,37.22,61.6,55.6,54.76,40.68,79.14,18.68,17.2,69.61,22.34,28.95,75.99,16.02,82.66,49.51,195.76,55.98,92.15
16/11/2020,301.74,35.07,37.66,62.31,56.11,55.14,40.87,79.02,18.69,17.2,69.61,22.54,29.51,76.54,16.04,83.71,50.3,197.13,56.74,92.59
17/11/2020,301.04,34.87,37.54,62.19,56.07,55.16,40.93,79.02,18.78,17.2,69.61,22.57,29.4,76.42,16.06,83.23,49.97,196.19,56.81,92.07
18/11/2020,301.9,35.15,37.29,62.16,56.06,55.17,40.94,79.13,18.79,17.2,69.61,22.65,29.75,76.84,16.08,83.65,50.39,197.71,57.3,92.75
19/11/2020,301.2,34.81,37.28,61.96,55.91,55.06,40.89,79.19,18.79,17.2,69.61,22.52,29.54,76.37,16.08,82.47,49.68,197.05,56.74,92.51
20/11/2020,303.78,35.09,37.2,62.18,56.1,55.22,40.99,79.3,18.83,17.2,69.61,22.57,29.7,76.59,16.08,82.48,49.83,198.65,57.03,92.72
23/11/2020,304.79,35.38,37.28,62.26,56.12,55.21,40.95,79.24,18.78,17.2,69.61,22.62,30,76.75,16.1,82.45,50.06,198.32,57.62,93.16
24/11/2020,304.95,35.46,37.81,62.8,56.5,55.48,41.09,79.23,18.78,17.2,69.61,22.7,30.05,77.16,16.12,82.99,50.66,196.25,57.87,93.01
25/11/2020,301.85,35.2,37.77,62.61,56.38,55.42,41.08,79.18,18.8,17.2,69.61,22.74,30.14,77.42,16.14,83.13,50.88,197.04,57.18,91.68
26/11/2020,304.08,35.41,37.86,62.93,56.61,55.58,41.15,79.23,18.8,17.2,69.61,22.87,30.3,77.58,16.14,83.55,51.05,197.33,57.87,
27/11/2020,305.45,35.46,37.98,63.19,56.84,55.81,41.31,79.29,18.89,17.21,69.61,22.98,30.24,78.01,16.14,83.83,51.14,198.04,57.89,93.02
30/11/2020,299.07,34.88,37.64,62.31,56.21,55.35,41.09,79.34,18.88,17.21,69.61,22.55,29.66,77.78,16.15,83.57,50.88,200.17,56.58,91.03
1/12/2020,303.36,35.3,38.02,63.04,56.69,55.66,41.21,79.28,18.83,17.21,69.61,22.68,29.84,78.02,16.16,84.29,51.29,200.21,57.42,91.99
2/12/2020,301.64,35.31,38.07,62.97,56.65,55.64,41.21,79.22,18.84,17.21,69.61,22.65,30.09,77.82,16.16,84.08,51.24,200.91,57.42,91.41
3/12/2020,304.04,35.39,38.09,63.22,56.89,55.89,41.39,79.28,18.95,17.21,69.67,22.83,30.17,78.25,16.18,84.68,51.49,202.79,57.82,91.79
4/12/2020,307.3,35.74,38.43,63.72,57.22,56.09,41.46,79.27,18.9,17.21,69.67,22.9,30.54,78.41,16.21,84.93,51.74,203.19,58.55,92.87
7/12/2020,304.7,35.69,38.34,63.4,57.01,55.97,41.42,79.27,18.94,17.21,69.67,22.59,30.65,78.48,16.21,85.01,51.81,202.9,58.49,92.11
8/12/2020,304.18,35.7,38.41,63.42,57.03,55.99,41.44,79.27,18.95,17.21,69.67,22.46,30.65,78.53,16.22,84.69,51.68,203.64,58.26,91.74
9/12/2020,304.34,35.83,38.25,63.45,57.04,55.98,41.42,79.27,18.92,17.21,69.67,22.64,30.87,78.8,16.23,85.08,52.08,202.81,58.82,91.43
10/12/2020,303.65,35.56,38.17,63.23,56.91,55.92,41.42,79.32,18.98,17.21,69.67,22.58,30.57,78.62,16.22,84.39,51.48,201.69,58.57,91.64
11/12/2020,304.33,35.72,38.05,63.16,56.87,55.89,41.41,79.32,18.98,17.21,69.67,22.66,30.67,78.53,16.23,84.11,51.13,200.85,58.59,92.12
14/12/2020,304.48,35.53,38.04,63.19,56.89,55.92,41.42,79.37,18.98,17.21,69.67,22.56,30.7,79.01,16.24,85.18,51.51,202.78,58.48,91.6
15/12/2020,304.31,35.38,38.37,63.36,57.02,56.02,41.48,79.31,19,17.21,69.67,22.4,30.54,78.69,16.23,84.56,51.16,202.31,58.31,91.32
16/12/2020,307.91,35.64,38.5,63.82,57.36,56.27,41.61,79.31,19.01,17.21,69.67,22.64,30.81,79.1,16.25,85.15,51.52,204.06,58.83,92.31
17/12/2020,312.2,36.06,38.81,64.48,57.85,56.66,41.82,79.31,19.06,17.21,69.67,22.79,30.95,79.76,16.27,85.98,51.81,207.57,59.26,93.68
18/12/2020,310.82,35.86,38.65,64.19,57.63,56.48,41.71,79.36,19.02,17.21,69.67,22.57,30.87,79.65,16.26,86.02,51.65,206.05,58.99,93.49
21/12/2020,311.32,35.66,38.38,63.81,57.36,56.27,41.6,79.47,19.01,17.21,69.67,22.45,30.43,78.99,16.25,85.01,51.02,201.23,58.63,93.37
22/12/2020,309.25,35.39,38.35,63.57,57.18,56.13,41.53,79.47,18.99,17.21,69.67,22.32,30.3,79.52,16.24,85.58,51.5,204.31,58.18,92.61
23/12/2020,312.34,35.66,38.51,64.05,57.51,56.36,41.63,79.47,18.98,17.21,69.67,22.5,30.51,79.83,16.26,86.14,51.66,206.82,58.76,93.36
24/12/2020,311.64,35.77,38.66,64.16,57.6,56.43,41.68,79.52,18.99,17.21,69.67,22.57,30.51,,,,,,,92.59
28/12/2020,311.27,35.59,38.87,64.38,57.75,56.55,41.74,79.29,19,17.21,69.67,22.47,30.51,80.14,16.28,86.63,52.1,209.42,58.93,91.49
29/12/2020,313.67,35.88,39.02,64.89,58.14,56.86,41.91,79.34,19.04,17.21,69.67,22.69,30.76,80.26,16.29,87.29,52.21,212.08,59.29,92.29
30/12/2020,323.81,36.62,39.09,65.68,58.75,57.34,42.17,79.57,19.11,17.21,69.67,23.2,31.36,80.56,16.3,87.78,52.28,213.37,60.62,94.57
31/12/2020,325.35,36.7,39.17,65.76,58.8,57.37,42.18,79.62,19.1,17.21,69.67,23.25,31.6,80.38,16.3,87.53,51.99,211.1,60.78,95.42
