date,FIDELITY HONG KONG EQUITY FUND (Class O),FIDELITY ASIA PACIFIC EQUITY FUND (Class O),FIDELITY GLOBAL EQUITY FUND (Class O),FIDELITY GROWTH FUND (Class O),FIDELITY BALANCED FUND (Class O),FIDELITY STABLE GROWTH FUND (Class O),FIDELITY CAPITAL STABLE FUND (Class O),FIDELITY HONG KONG BOND FUND (Class O),FIDELITY WORLD BOND FUND (Class O),FIDELITY US DOLLAR MONEY FUND (Class O),FIDELITY HK DOLLAR MONEY FUND (Class O),FAP FUND - TRACKER FUND PORTFOLIO (Class O),FAP FUND - INVESCO ASIAN EQUITY FUND (Class O),BLACKROCK GLOBAL ALLOCATION FUND (CLASS D2),BLACKROCK FIXED INCOME GLOBAL OPPORTUNITIES FUND (CLASS D2),BLACKROCK GLOBAL LONG-HORIZON EQUITY FUND (CLASS D2),BLACKROCK US FLEXIBLE EQUITY FUND (CLASS D2),BLACKROCK EUROPEAN FUND (CLASS D2),BLACKROCK ASIAN DRAGON FUND (CLASS D2),ALLIANCEBERNSTEIN- CHINA OPPORTUNITY PORTFOLIO (CLASS S1)
09/11/2017,264.86,29.16,29.18,51.98,47.12,46.71,35.23,70.93,16.2,16.46,67.21,23.24,25.05,60.7,14.27,53.7,35.6,145.31,48.44,74.85
10/11/2017,265.21,29.08,29.15,51.93,47.08,46.68,35.22,71.04,16.19,16.46,67.21,23.27,24.97,60.66,14.26,53.66,35.65,145.74,48.29,75.07
13/11/2017,265.54,29.02,29.09,51.81,46.99,46.6,35.17,70.98,16.17,16.46,67.21,23.31,24.89,60.38,14.24,53.59,35.63,144.27,48.04,75.11
14/11/2017,264.66,28.84,29.02,51.7,46.94,46.61,35.21,70.92,16.24,16.46,67.21,23.31,24.84,60.35,14.23,53.73,35.57,145.27,47.75,74.39
15/11/2017,261.66,28.61,28.89,51.31,46.69,46.47,35.18,71.03,16.31,16.46,67.21,23.08,24.62,60.12,14.21,53.6,35.39,144.37,47.32,73.79
16/11/2017,263.77,28.82,29.12,51.72,46.97,46.65,35.24,70.98,16.27,16.46,67.21,23.16,24.78,60.34,14.24,53.9,35.75,145.7,47.9,74.77
17/11/2017,264.82,28.96,29.09,51.85,47.08,46.76,35.32,71.03,16.31,16.46,67.21,23.27,25.11,60.41,14.23,54.03,35.8,145.37,48.28,75.04
20/11/2017,264.8,28.96,29.13,51.86,47.07,46.74,35.3,71.03,16.29,16.46,67.21,23.27,25.22,60.43,14.24,53.99,35.79,145.8,48.44,75.08
21/11/2017,270.25,29.25,29.31,52.42,47.47,47.03,35.44,70.97,16.29,16.46,67.21,23.73,25.35,60.64,14.24,54.43,36,146.69,49.14,76.44
22/11/2017,271.29,29.41,29.36,52.65,47.67,47.22,35.57,70.97,16.36,16.46,67.21,23.96,25.6,60.8,14.25,54.59,36.1,147.08,49.36,76
23/11/2017,267.95,29.28,29.4,52.5,47.58,47.18,35.58,70.85,16.41,16.46,67.21,23.69,25.57,60.97,14.26,54.57,36.06,146.93,49.14,
24/11/2017,269.17,29.39,29.49,52.69,47.73,47.33,35.67,70.91,16.45,16.46,67.21,23.81,25.65,61.07,14.27,54.67,36.11,147.96,49.22,75.65
27/11/2017,267.05,29.13,29.41,52.45,47.56,47.2,35.61,70.61,16.45,16.46,67.21,23.69,25.41,61.08,14.27,54.69,36.12,147.38,48.82,74.63
28/11/2017,267.22,29.24,29.57,52.52,47.6,47.2,35.59,70.5,16.42,16.46,67.21,23.65,25.38,61.01,14.27,54.64,36.16,146.91,48.86,74.87
29/11/2017,266.69,29.25,29.56,52.46,47.54,47.13,35.53,70.72,16.37,16.46,67.21,23.65,25.35,61.28,14.3,55,36.76,147.42,48.8,73.97
30/11/2017,262.28,28.76,29.66,52.13,47.32,47,35.5,70.61,16.42,16.47,67.21,23.34,24.89,61.21,14.28,54.86,36.87,146.94,47.89,73.05
01/12/2017,261.93,28.75,29.57,51.96,47.2,46.92,35.46,70.72,16.43,16.47,67.21,23.22,24.81,61.14,14.28,54.87,36.97,145.87,47.75,72.54
04/12/2017,262.61,28.86,29.57,52.03,47.24,46.92,35.44,70.66,16.39,16.47,67.21,23.26,24.87,61.22,14.31,55.03,37.32,146.67,47.91,72.64
05/12/2017,259.97,28.65,29.4,51.68,46.98,46.73,35.34,70.6,16.38,16.47,67.21,23.03,24.81,61.04,14.29,54.74,36.91,145.55,47.81,72
06/12/2017,254.52,28.13,29.28,51.09,46.57,46.43,35.2,70.54,16.39,16.47,67.21,22.54,24.4,60.87,14.29,54.47,36.76,145.18,46.94,71.24
07/12/2017,255.04,28.19,29.33,51.21,46.63,46.45,35.19,70.65,16.35,16.47,67.21,22.61,24.49,60.86,14.29,54.55,36.72,145.31,47.09,71.81
08/12/2017,258.55,28.43,29.51,51.64,46.93,46.65,35.27,70.65,16.32,16.47,67.21,22.88,24.7,61.05,14.29,54.77,37,146.54,47.72,72.66
11/12/2017,262.4,28.61,29.65,52.06,47.25,46.91,35.42,70.65,16.36,16.47,67.21,23.11,24.89,61.21,14.29,54.85,37.18,146.7,48.18,73.75
12/12/2017,260.99,28.52,29.67,51.95,47.14,46.79,35.32,70.71,16.29,16.47,67.21,22.99,24.92,61.22,14.3,54.99,37.3,146.53,47.74,73.39
13/12/2017,263.97,28.71,29.64,52.15,47.3,46.93,35.41,70.65,16.33,16.47,67.21,23.34,24.97,61.24,14.3,55.1,37.42,146.67,47.99,73.9
14/12/2017,263.79,28.78,29.52,52.06,47.25,46.91,35.42,70.7,16.37,16.47,67.21,23.22,25.08,61.24,14.33,55.06,37.33,146.75,48.08,73.69
15/12/2017,260.97,28.67,29.67,51.93,47.15,46.84,35.39,70.76,16.36,16.47,67.21,23.03,24.94,61.09,14.3,54.93,37.17,145.25,47.89,73.2
18/12/2017,262.89,28.82,29.92,52.41,47.52,47.14,35.55,70.87,16.4,16.47,67.21,23.18,25,61.53,14.32,55.47,37.67,147.82,48.13,73.76
19/12/2017,264.99,28.97,29.84,52.43,47.49,47.05,35.45,70.81,16.3,16.47,67.21,23.29,25.15,61.41,14.33,55.52,37.62,147.74,48.5,74.2
20/12/2017,264.81,29.01,29.83,52.44,47.5,47.07,35.47,70.69,16.32,16.47,67.21,23.32,25.15,61.33,14.32,55.4,37.63,147.46,48.46,74.36
21/12/2017,266.39,28.96,29.82,52.5,47.52,47.06,35.44,70.58,16.29,16.47,67.21,23.4,25.1,61.34,14.31,55.48,37.57,147.29,48.71,74.92
22/12/2017,268.32,29.15,29.85,52.7,47.66,47.16,35.48,70.52,16.27,16.47,67.21,23.52,25.32,61.5,14.32,55.52,37.58,147.22,48.91,75.16
27/12/2017,267.94,29.15,29.9,52.78,47.76,47.29,35.6,70.34,16.37,16.48,67.21,23.6,25.34,61.57,14.32,55.69,37.5,147.85,48.86,74.93
28/12/2017,270.39,29.47,29.97,53.02,47.94,47.43,35.67,70.62,16.38,16.48,67.21,23.8,25.53,61.61,14.34,55.75,37.51,148.3,49.26,75.02
29/12/2017,271.27,29.56,29.92,53.09,48.02,47.53,35.76,70.68,16.44,16.48,67.21,23.8,25.59,61.67,14.35,55.85,37.57,148.48,49.37,75.52
